player_id,footballer_id,footballer_name,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling
917,744,João Gamboa,59,60,"DM, MC",0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,65,65,75,70,60,65,65,30,50,55,60,65,60,65,55,60,70,65,70,60,65,65,35,55,65,40,45,55,30,45,45,40,55,60
918,746,Kacper Smolinski,52,63,DM,0,60,50,40,0,0,0,0,55,0,0,0,65,0,0,0,0,50,55,60,55,70,70,70,55,25,60,50,65,75,75,60,55,35,45,40,50,60,40,40,5,45,25,30,40,45,30,35,25,55,50
919,747,Adrian Przyborek,38,,"ML, AML",0,35,40,40,0,0,0,0,65,0,0,0,60,0,0,0,0,60,40,40,20,20,55,35,50,25,55,15,35,25,40,65,65,10,45,35,65,30,15,30,15,50,40,55,60,45,30,35,30,30,10
920,749,Alexander Gorgon,55,67,"AMR, AML",0,55,55,55,0,0,0,0,60,0,0,0,60,0,0,0,0,45,60,60,45,45,55,55,60,65,65,40,50,55,65,55,50,60,55,50,55,45,55,45,65,65,40,50,65,60,65,65,45,35,40
921,750,Kamil Grosicki,61,72,"AMR, AML",0,55,60,55,0,0,0,0,70,0,0,0,65,0,0,0,0,40,65,35,65,60,50,70,75,40,70,50,40,50,60,70,70,60,45,55,70,50,45,70,65,65,55,70,75,55,35,65,25,35,35
922,751,Olaf Korczakowski,31,,AML,0,40,45,40,0,0,0,0,60,0,0,0,45,0,0,0,0,65,25,40,35,40,55,40,60,5,55,35,40,40,55,45,50,40,35,60,45,60,25,35,20,45,40,65,30,55,35,40,35,35,40
923,752,Vahan Bichakhchyan,58,65,"MC, AMC",0,55,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,25,65,75,65,45,55,65,70,40,70,25,75,50,60,65,60,65,35,50,60,60,55,50,55,60,45,55,50,70,40,80,25,45,40
924,753,Marcel Wedrychowski,44,60,"ML, AML",0,45,60,40,0,0,0,0,55,0,0,0,45,0,0,0,0,25,50,45,40,45,45,70,60,50,55,30,40,45,55,60,60,55,40,60,60,65,65,45,25,55,35,50,55,45,25,35,25,20,40
925,755,Patryk Paryzek,33,,"AMR, ST",0,40,50,40,0,0,0,0,30,0,0,0,60,0,0,0,0,60,30,20,45,30,35,50,65,55,45,10,30,30,35,65,65,30,35,65,65,30,25,25,25,45,25,35,65,65,65,30,25,20,15
926,756,Antoni Klukowski,33,,ST,0,40,50,35,0,0,0,0,55,0,0,0,30,0,0,0,0,50,25,30,50,20,45,75,60,40,55,10,25,10,30,65,65,30,50,35,65,45,25,10,25,60,25,5,65,65,65,30,20,10,5
927,757,Szymon Weirauch,46,,GK,45,45,55,20,60,45,35,25,35,60,40,50,45,35,65,45,40,55,60,80,25,50,45,80,10,60,10,40,50,45,45,75,50,30,75,75,70,20,45,30,15,15,0,0,0,0,0,0,0,0,0
928,759,Kacper Gutowski,32,,GK,40,35,40,20,30,45,20,35,10,40,50,45,50,65,65,45,40,75,30,70,30,20,65,40,5,30,5,50,30,25,25,50,35,30,45,60,55,25,25,30,10,15,0,0,0,0,0,0,0,0,0
929,760,Elias Olsson,51,,DC,0,50,55,45,0,0,0,0,45,0,0,0,55,0,0,0,0,35,60,50,50,60,60,60,25,35,35,70,55,50,50,55,40,65,70,50,55,55,65,35,25,40,30,50,30,25,65,40,40,65,60
930,761,Bujar Pllana,49,59,DC,0,50,60,40,0,0,0,0,45,0,0,0,50,0,0,0,0,65,55,70,40,45,50,95,30,30,35,55,60,35,65,60,50,50,70,60,70,60,60,20,30,40,20,35,35,30,65,35,50,60,65
931,762,Andrei Chindriș,51,58,DC,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,55,50,60,55,40,50,60,55,40,55,60,60,55,60,45,50,65,70,65,50,50,65,35,45,45,30,45,35,35,65,35,50,60,65
932,763,Loup-Diwan Gueho,47,,DC,0,55,60,45,0,0,0,0,65,0,0,0,65,0,0,0,0,60,45,65,60,50,45,70,25,50,55,50,70,60,65,55,50,55,65,60,50,55,70,30,25,45,35,40,40,30,60,40,60,60,55
933,764,Bartosz Brylowski,34,,DC,0,40,50,30,0,0,0,0,35,0,0,0,30,0,0,0,0,65,25,40,30,40,60,90,25,55,10,60,25,20,30,50,50,30,60,70,65,30,40,15,25,25,20,15,5,25,65,15,20,35,55
934,765,Conrado,56,60,"WBL, ML",0,55,65,50,0,0,0,0,55,0,0,0,50,0,0,0,0,50,60,60,55,60,55,70,60,50,50,55,60,50,60,65,70,65,35,60,75,65,65,40,25,55,55,55,65,40,35,60,35,55,60
935,765,Conrado,51,55,AMC,0,55,60,50,0,0,0,0,55,0,0,0,75,0,0,0,0,50,75,35,45,55,40,85,65,75,55,45,40,55,55,65,65,40,75,65,65,50,40,45,45,60,35,45,65,75,55,50,15,45,40
936,765,Conrado,41,45,GK,50,45,50,20,50,60,50,40,15,50,70,60,40,65,60,70,50,70,60,55,30,55,70,65,15,20,15,55,40,35,35,45,55,35,70,60,35,10,70,30,5,30,0,0,0,0,0,0,0,0,0
937,765,Conrado,39,42,ST,0,45,55,40,0,0,0,0,60,0,0,0,30,0,0,0,0,75,60,25,55,30,65,70,65,55,50,25,30,20,35,50,40,35,75,75,45,50,55,20,50,65,30,30,50,65,60,15,20,25,10
938,767,Marcel Bajko,30,,DR,0,35,50,30,0,0,0,0,55,0,0,0,35,0,0,0,0,50,25,40,20,25,45,45,35,45,25,35,35,30,35,70,50,10,75,60,60,55,25,10,5,35,30,65,30,5,35,10,30,20,50
939,769,Ivan Zhelizko,53,66,DM,0,60,55,50,0,0,0,0,60,0,0,0,70,0,0,0,0,65,55,50,70,60,75,80,35,70,50,60,55,65,55,55,55,50,50,60,60,55,60,45,40,65,40,40,55,40,45,55,30,45,60
940,770,Louis D'Arrigo,47,60,"DM, MC",0,55,45,50,0,0,0,0,75,0,0,0,65,0,0,0,0,75,60,50,50,55,75,65,25,35,60,60,35,45,60,35,40,35,40,65,45,60,30,45,35,65,45,45,35,50,45,50,20,55,75
941,771,Adam Kardas,30,,ST,0,35,45,30,0,0,0,0,60,0,0,0,25,0,0,0,0,45,35,30,40,15,30,45,50,45,60,15,20,25,20,60,60,15,45,55,60,40,25,20,10,45,10,5,55,60,60,25,20,5,20
942,773,Rifet Kapic,57,68,MC,0,60,60,55,0,0,0,0,55,0,0,0,75,0,0,0,0,60,60,50,55,45,70,55,70,50,50,45,65,70,65,60,60,55,50,65,60,55,55,60,55,65,65,65,65,55,45,65,40,40,50
943,774,Tomasz Neugebauer,45,,MC,0,55,55,45,0,0,0,0,55,0,0,0,60,0,0,0,0,60,55,60,40,50,60,65,55,50,50,50,45,55,55,55,50,45,60,55,50,65,50,40,35,35,35,45,40,60,55,70,25,45,55
944,775,Anton Tsarenko,52,,"MC, AMC",0,55,50,45,0,0,0,0,55,0,0,0,65,0,0,0,0,60,60,45,50,50,60,45,75,60,50,50,55,70,65,65,75,50,20,40,60,45,30,45,50,55,55,55,55,55,30,45,25,35,30
945,777,Maksym Khlan,51,,"AML, AMC",0,50,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,35,55,40,50,60,60,65,35,40,55,50,55,65,60,55,55,55,50,40,65,60,50,35,55,65,40,45,65,35,40,55,20,35,55
946,778,Tomasz Wojtowicz,44,,"DR, WBR",0,40,50,40,0,0,0,0,45,0,0,0,50,0,0,0,0,40,30,40,50,35,65,30,45,40,40,30,45,50,50,75,70,45,40,35,70,45,35,30,20,50,45,65,30,45,35,15,30,50,70
947,779,Camilo Mena,53,65,AMR,0,50,55,50,0,0,0,0,50,0,0,0,50,0,0,0,0,50,50,60,50,50,45,45,45,30,65,35,60,50,60,65,60,55,45,60,70,55,40,35,55,65,45,60,70,60,50,45,40,35,40
948,780,Kacper Sezonienko,46,,"AML, ST",0,50,60,40,0,0,0,0,50,0,0,0,40,0,0,0,0,55,55,60,45,65,45,55,55,35,60,35,55,40,55,60,50,55,70,55,55,60,60,35,50,45,30,45,40,50,55,35,25,40,45
949,781,Bartosz Borkowski,35,,ST,0,40,45,30,0,0,0,0,60,0,0,0,30,0,0,0,0,30,60,35,65,20,30,55,55,50,60,30,25,30,25,65,65,30,25,40,65,50,15,25,25,35,25,15,60,65,45,30,5,15,5
950,783,Tomas Bobcek,50,61,ST,0,50,55,45,0,0,0,0,55,0,0,0,45,0,0,0,0,35,55,40,55,60,55,50,60,40,55,65,50,45,40,60,45,50,65,60,55,60,55,35,55,45,30,40,45,60,70,55,20,50,30
951,784,Filip Majchrowicz,53,65,GK,50,45,60,15,75,55,60,20,40,60,55,55,35,55,60,30,65,20,40,60,50,60,55,60,15,35,15,60,55,55,45,40,60,70,85,45,45,45,75,5,10,35,0,0,0,0,0,0,0,0,0
952,786,Kamil Soberka,34,,GK,45,35,50,20,55,35,40,25,35,50,50,50,45,35,60,35,50,20,40,50,25,45,45,25,10,35,15,50,45,25,50,45,50,45,60,50,60,25,50,25,10,25,0,0,0,0,0,0,0,0,0
953,787,Mateusz Jelen,34,,GK,45,35,40,15,45,65,50,25,5,60,50,45,65,60,65,40,40,55,30,55,30,40,65,30,10,55,10,60,30,25,25,55,35,5,65,65,30,20,25,30,5,15,0,0,0,0,0,0,0,0,0
954,788,Dominik Szala,38,,DC,0,40,55,35,0,0,0,0,50,0,0,0,60,0,0,0,0,40,50,40,30,45,45,40,25,40,45,55,45,45,45,40,50,50,60,55,60,50,55,15,20,45,15,40,40,25,55,20,30,55,45
955,789,Kryspin Szczesniak,49,58,"DR, DC",0,50,55,45,0,0,0,0,40,0,0,0,40,0,0,0,0,45,50,45,55,55,55,60,40,45,35,60,60,45,60,50,45,55,55,45,55,60,60,30,30,45,40,45,50,30,60,30,50,60,50
956,790,Josema,61,65,DC,0,55,70,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,65,65,55,50,60,70,45,40,30,60,60,55,60,65,65,65,65,65,70,70,75,30,40,55,30,50,35,30,65,35,35,75,75
957,790,Josema,51,52,DC,0,50,55,45,0,0,0,0,45,0,0,0,40,0,0,0,0,65,60,65,40,55,55,65,20,70,20,55,60,40,55,50,40,40,80,60,60,45,75,15,40,45,30,35,35,40,70,40,55,55,55
958,790,Josema,39,40,DC,0,45,45,35,0,0,0,0,45,0,0,0,45,0,0,0,0,65,75,40,40,35,75,90,25,25,30,35,40,30,45,50,65,45,25,40,60,30,40,30,5,30,30,30,15,25,75,20,20,60,75
959,790,Josema,35,44,DL,0,45,50,35,0,0,0,0,40,0,0,0,50,0,0,0,0,75,45,40,35,45,65,20,35,20,45,40,60,35,55,65,65,55,50,60,65,35,15,30,5,40,35,50,30,15,30,20,30,50,50
960,790,Josema,35,45,DC,0,35,45,20,0,0,0,0,20,0,0,0,30,0,0,0,0,35,30,45,30,35,60,75,25,30,25,60,25,5,20,60,55,30,45,45,45,30,45,5,20,5,10,5,5,15,60,5,5,50,60
961,790,Josema,32,38,DC,0,40,45,30,0,0,0,0,45,0,0,0,30,0,0,0,0,35,35,45,45,45,40,75,25,60,30,45,35,15,45,45,40,40,60,60,35,45,45,30,25,20,15,30,5,25,45,40,15,45,70
962,792,Erik Janza,56,60,DL,0,55,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,65,60,55,60,60,60,65,30,35,50,65,70,55,70,60,65,60,45,55,65,65,60,55,30,55,55,65,55,30,35,30,60,60,65
963,793,Manu Sánchez,64,75,DL,0,65,65,55,0,0,0,0,60,0,0,0,70,0,0,0,0,55,65,65,60,60,65,85,65,45,65,55,65,65,70,70,65,70,40,55,70,75,55,35,55,70,40,70,60,40,35,45,60,60,65
964,793,Manu Sánchez,50,60,"DR, WBR",0,50,55,50,0,0,0,0,50,0,0,0,55,0,0,0,0,45,50,65,45,55,45,25,40,60,60,55,60,40,65,60,55,60,55,55,60,60,40,50,50,55,50,65,50,40,45,50,40,60,55
965,793,Manu Sánchez,37,63,"DM, MC",0,50,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,70,45,45,45,45,45,40,50,55,35,60,60,55,65,50,45,40,50,40,45,60,55,30,35,60,35,35,45,30,50,40,25,55,55
966,793,Manu Sánchez,35,43,AMC,0,40,50,40,0,0,0,0,60,0,0,0,65,0,0,0,0,55,40,35,50,40,40,35,45,20,70,40,35,40,45,50,35,40,35,70,50,70,60,35,50,35,35,35,30,70,25,40,25,30,30
967,793,Manu Sánchez,35,44,MC,0,50,45,40,0,0,0,0,75,0,0,0,50,0,0,0,0,70,45,40,50,50,50,65,25,10,50,50,45,60,65,60,50,45,25,50,55,40,35,25,35,65,35,40,20,45,40,40,15,30,60
968,794,Norbert Wojtuszek,47,59,"MC, MR",0,55,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,45,50,65,50,60,50,70,45,35,45,55,60,50,65,60,55,55,45,60,65,55,40,35,20,55,40,45,60,40,40,45,35,45,55
969,795,Norbert Barczak,39,,"DR, DM",0,50,50,45,0,0,0,0,45,0,0,0,40,0,0,0,0,45,40,45,45,40,50,55,50,50,50,55,60,55,60,55,45,45,50,50,55,55,50,60,55,45,45,60,40,30,40,30,40,45,45
970,796,Damian Rasak,53,57,MC,0,60,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,65,65,70,50,55,60,70,35,55,50,65,65,55,70,60,55,65,55,65,60,65,65,35,45,60,40,40,50,35,50,50,35,55,55
971,797,Patrik Hellebrand,52,65,"MC, AMC",0,50,50,55,0,0,0,0,70,0,0,0,70,0,0,0,0,40,60,45,65,55,70,60,80,35,40,35,40,70,35,50,65,45,35,50,65,60,45,60,70,60,45,50,75,45,50,45,45,35,35
972,798,Lukas Ambros,48,,"MC, AMC",0,55,55,55,0,0,0,0,65,0,0,0,65,0,0,0,0,55,45,45,55,50,50,65,70,70,55,40,55,70,55,60,60,55,45,65,60,55,40,65,60,70,65,50,65,50,40,55,10,40,40
973,799,Nikodem Zielonka,41,,AMC,0,45,60,40,0,0,0,0,55,0,0,0,45,0,0,0,0,40,40,55,45,40,40,55,55,20,50,40,45,50,60,55,60,40,55,85,60,55,50,40,20,55,45,50,70,35,40,35,15,35,20
974,800,Kamil Lukoszek,45,53,AML,0,50,45,45,0,0,0,0,70,0,0,0,60,0,0,0,0,30,35,40,50,45,55,85,50,60,50,40,45,35,50,55,70,25,20,50,50,50,30,40,25,50,40,40,70,65,30,25,35,30,45
975,801,Yosuke Furukawa,58,,AML,0,50,50,55,0,0,0,0,70,0,0,0,65,0,0,0,0,25,65,40,35,20,65,65,60,60,50,30,35,55,70,65,75,10,20,40,60,70,65,45,75,70,35,65,80,50,55,30,10,30,60
976,802,Taofeek Ismaheel,54,59,"AMR, ST",0,50,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,55,60,60,50,40,40,70,70,30,60,25,55,40,55,65,75,45,30,60,65,60,35,50,35,60,45,55,60,60,30,55,30,25,25
977,803,Aleksander Tobolik,34,,"AML, AMC",0,40,45,35,0,0,0,0,45,0,0,0,45,0,0,0,0,35,30,45,30,30,40,50,40,25,40,40,40,50,40,45,55,55,25,45,60,45,20,30,25,50,45,40,60,40,20,30,10,20,20
978,805,Sinan Bakış,64,65,ST,0,55,65,50,0,0,0,0,70,0,0,0,45,0,0,0,0,45,55,55,75,50,55,70,65,35,70,25,50,55,40,65,65,60,70,55,65,60,70,50,65,70,35,40,60,75,70,70,20,20,25
979,806,Luka Zahovic,56,63,ST,0,60,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,55,65,60,70,65,65,60,70,50,60,20,65,55,60,60,60,60,55,50,65,65,55,45,50,60,40,40,60,55,65,50,35,25,20
980,807,Aleksander Buksa,53,,ST,0,55,65,45,0,0,0,0,50,0,0,0,45,0,0,0,0,25,55,65,55,45,55,70,60,35,60,30,70,50,65,65,60,60,75,65,55,60,70,40,45,45,25,40,55,55,60,60,35,25,30
981,808,Lukas Podolski,55,78,"AMC, ST",0,60,50,60,0,0,0,0,70,0,0,0,80,0,0,0,0,40,70,55,90,35,70,70,45,75,50,30,75,70,30,40,50,70,50,45,50,40,65,70,85,75,50,65,55,75,40,75,45,25,25
982,809,Frantisek Plach,57,58,GK,50,50,55,40,70,55,60,15,30,65,60,60,50,35,70,40,55,60,70,55,60,60,50,60,15,55,15,60,60,55,55,40,70,55,75,60,45,40,60,40,25,50,0,0,0,0,0,0,0,0,0
983,810,Karol Szymanski,44,50,GK,50,45,55,30,60,55,60,50,35,55,50,55,40,35,55,35,50,40,35,55,40,55,60,60,45,25,20,55,50,40,40,50,45,55,75,50,50,45,65,35,15,40,0,0,0,0,0,0,0,0,0
984,812,Dawid Rychta,30,,GK,40,35,45,10,35,50,55,25,10,50,40,50,40,50,45,40,30,65,30,65,20,40,45,25,15,10,10,45,35,30,25,65,70,35,65,30,50,25,35,15,15,5,0,0,0,0,0,0,0,0,0
985,813,Miguel Nóbrega,54,63,DC,0,60,65,45,0,0,0,0,55,0,0,0,50,0,0,0,0,45,60,70,55,60,60,65,50,50,55,55,60,60,60,65,55,60,65,75,65,60,60,35,35,60,30,30,55,40,65,30,20,60,50
986,814,Tomas Huk,53,61,DC,0,60,55,40,0,0,0,0,40,0,0,0,40,0,0,0,0,60,60,75,75,70,60,55,25,75,50,65,70,40,80,50,25,80,55,40,55,70,65,25,40,35,35,35,35,25,65,40,45,60,65
987,815,Jakub Czerwinski,58,59,DC,0,60,60,45,0,0,0,0,50,0,0,0,55,0,0,0,0,70,70,70,60,60,60,65,20,45,40,70,65,45,80,55,45,65,65,60,55,65,65,20,35,45,25,25,35,30,65,30,40,70,70
988,816,Constantin Reiner,55,61,DC,0,50,65,40,0,0,0,0,45,0,0,0,45,0,0,0,0,25,55,65,50,45,45,70,45,40,25,65,60,45,65,55,50,70,90,45,45,70,85,25,30,40,25,30,25,25,60,40,55,60,60
989,817,Miguel Muñoz,44,48,DC,0,50,55,35,0,0,0,0,50,0,0,0,40,0,0,0,0,50,50,45,55,55,60,65,30,40,35,60,55,45,60,55,50,45,60,60,60,60,50,15,20,60,15,20,40,25,55,25,15,55,55
990,817,Miguel Muñoz,28,30,ST,0,30,40,35,0,0,0,0,60,0,0,0,30,0,0,0,0,30,30,15,35,30,35,70,50,50,25,10,20,15,30,60,45,5,55,25,55,55,20,25,25,50,25,20,60,55,65,30,20,25,10
991,818,Jakub Lewicki,44,,DL,0,50,55,40,0,0,0,0,50,0,0,0,50,0,0,0,0,40,45,55,55,55,60,35,25,30,50,65,60,55,55,60,55,50,45,65,60,55,45,10,35,45,25,45,45,50,45,20,45,45,45
992,819,Igor Drapinski,41,,"DL, DC",0,45,55,45,0,0,0,0,55,0,0,0,50,0,0,0,0,55,55,50,40,60,50,5,25,5,40,65,55,50,60,55,35,60,65,75,35,60,40,30,25,75,40,50,50,40,55,30,25,50,65
993,820,Arkadiusz Pyrka,52,65,MR,0,50,60,40,0,0,0,0,50,0,0,0,45,0,0,0,0,50,45,50,45,45,45,65,60,25,55,45,55,40,60,80,65,55,45,65,80,55,50,40,35,55,50,45,55,25,20,15,45,35,45
994,821,Tomasz Mokwa,44,45,DR,0,45,55,40,0,0,0,0,35,0,0,0,40,0,0,0,0,60,45,60,55,55,45,50,5,30,30,45,55,45,60,55,55,40,45,55,55,70,65,25,35,35,35,40,30,40,40,35,40,45,55
995,822,Piotr Liszewski,20,40,AMC,0,45,45,35,0,0,0,0,40,0,0,0,40,0,0,0,0,65,45,45,35,30,40,65,35,55,40,30,45,35,50,45,45,20,40,70,45,45,40,35,35,40,35,35,45,35,25,35,5,30,35
996,823,Patryk Dziczek,59,60,"DM, MC",0,60,60,50,0,0,0,0,55,0,0,0,70,0,0,0,0,80,65,65,60,65,70,70,35,30,55,65,65,65,65,50,50,55,60,65,55,65,70,50,55,55,25,40,50,25,50,55,60,60,60
997,824,Grzegorz Tomasiewicz,57,58,"MC, AMC",0,60,55,45,0,0,0,0,65,0,0,0,70,0,0,0,0,60,60,65,65,50,60,70,70,40,55,50,65,75,65,60,65,55,25,65,55,65,35,40,65,65,20,50,60,55,50,50,10,20,35
998,825,Oskar Lesniak,31,40,MC,0,35,45,40,0,0,0,0,50,0,0,0,45,0,0,0,0,25,45,35,40,25,50,5,50,25,50,25,50,45,40,45,55,55,60,35,45,40,35,40,10,50,35,30,45,40,35,45,20,50,50
999,828,Tihomir Kostadinov,54,58,MC,0,55,50,55,0,0,0,0,50,0,0,0,70,0,0,0,0,40,55,50,60,60,60,80,75,20,50,40,70,65,60,55,60,45,55,30,60,60,40,45,30,65,50,55,60,45,35,60,45,60,70
1000,829,Szczepan Mucha,39,,AMR,0,45,55,40,0,0,0,0,50,0,0,0,30,0,0,0,0,50,35,50,40,45,35,75,45,20,45,30,50,35,50,65,60,55,35,60,60,50,40,45,15,50,45,35,45,35,55,55,35,20,35
1001,830,Filip Karbowy,47,53,MC,0,50,50,50,0,0,0,0,65,0,0,0,55,0,0,0,0,30,55,40,55,60,55,55,70,25,60,50,65,50,45,55,55,45,45,40,55,60,40,65,50,55,40,50,65,40,35,80,30,40,40
1002,831,Jorge Félix,53,59,"AMR, AMC",0,55,50,50,0,0,0,0,65,0,0,0,60,0,0,0,0,35,60,55,55,55,60,75,55,50,65,50,55,60,60,60,60,40,35,50,55,60,40,60,50,65,55,55,60,55,55,45,20,35,40
1003,832,Damian Kadzior,56,64,"MR, AMR",0,60,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,50,55,40,60,70,60,70,55,45,70,45,65,75,70,55,65,50,35,60,55,70,50,60,60,60,70,70,60,60,35,60,20,35,40
1004,833,Andreas Katsantonis,45,50,ST,0,50,60,40,0,0,0,0,50,0,0,0,40,0,0,0,0,50,45,55,55,60,55,65,40,35,60,25,60,55,65,60,55,60,50,60,65,60,50,30,45,50,40,45,40,50,60,35,25,25,30
1005,835,Fabian Piasecki,53,55,ST,0,55,65,45,0,0,0,0,55,0,0,0,45,0,0,0,0,75,65,70,50,50,60,65,40,40,55,40,60,50,60,55,55,75,65,60,55,65,80,35,60,50,30,40,55,55,65,45,40,45,35
1006,838,Jan Krzywanski,41,,GK,45,40,45,20,60,40,40,25,5,50,45,65,40,45,70,50,45,60,35,50,30,65,50,15,15,45,5,55,40,35,30,45,65,40,65,50,35,10,60,25,15,20,0,0,0,0,0,0,0,0,0
1007,839,Kreshnik Hajrizi,59,66,DC,0,55,65,45,0,0,0,0,50,0,0,0,50,0,0,0,0,60,65,65,55,70,60,80,35,55,35,65,65,30,60,55,55,65,65,65,60,70,65,40,40,45,20,30,40,20,65,30,35,65,65
1008,840,Mateusz Zyro,52,63,DC,0,50,60,50,0,0,0,0,50,0,0,0,60,0,0,0,0,55,65,45,45,60,60,60,40,55,30,60,55,30,60,60,40,70,65,70,55,60,60,40,55,45,30,45,35,25,60,55,50,65,60
1009,841,Juan Ibiza,57,61,DC,0,55,65,50,0,0,0,0,45,0,0,0,50,0,0,0,0,65,60,70,65,70,60,20,35,50,35,65,60,45,65,60,55,60,65,75,65,70,65,40,50,50,30,35,40,35,65,55,50,70,65
1010,842,Luís Silva,55,58,MC,0,65,60,55,0,0,0,0,60,0,0,0,70,0,0,0,0,70,65,65,60,60,60,80,45,75,55,65,65,50,65,55,55,60,60,70,55,65,60,45,50,65,50,50,50,55,60,55,45,55,60
1011,842,Luís Silva,53,61,DC,0,55,60,50,0,0,0,0,55,0,0,0,65,0,0,0,0,60,60,65,60,55,60,65,30,60,40,55,65,50,55,50,50,65,65,65,55,60,70,45,35,50,35,50,50,35,60,45,40,60,65
1012,842,Luís Silva,38,48,"AMR, ST",0,45,50,40,0,0,0,0,55,0,0,0,45,0,0,0,0,50,55,45,35,35,40,45,55,15,55,25,45,45,50,60,55,40,40,55,65,45,40,25,40,55,30,45,60,50,30,30,20,20,20
1013,842,Luís Silva,31,30,"AMR, ST",0,35,50,40,0,0,0,0,50,0,0,0,50,0,0,0,0,55,30,5,35,15,50,25,55,65,40,30,25,25,35,65,65,30,25,85,65,25,20,25,25,55,25,45,55,65,60,20,20,25,5
1014,842,Luís Silva,28,38,GK,35,30,40,20,35,30,40,25,10,60,40,15,40,40,60,60,10,35,15,40,20,55,60,35,5,55,5,45,25,15,20,30,65,25,50,70,35,20,30,35,15,15,0,0,0,0,0,0,0,0,0
1015,842,Luís Silva,25,30,DC,0,40,40,20,0,0,0,0,25,0,0,0,25,0,0,0,0,55,45,35,20,30,60,85,25,40,20,55,20,10,25,30,55,25,50,75,40,25,20,5,5,20,5,5,5,5,60,5,5,60,60
1016,842,Luís Silva,25,30,MC,0,40,50,25,0,0,0,0,50,0,0,0,55,0,0,0,0,65,15,35,15,25,40,45,25,50,40,15,35,60,60,60,65,30,40,70,65,35,20,25,20,30,25,25,5,25,25,25,5,20,15
1017,842,Luís Silva,25,35,DR,0,40,45,35,0,0,0,0,40,0,0,0,40,0,0,0,0,55,35,40,35,40,35,20,35,25,50,50,50,20,50,55,50,55,20,60,55,55,15,30,25,30,30,45,45,15,35,15,40,25,45
1018,842,Luís Silva,21,29,MC,0,35,45,25,0,0,0,0,65,0,0,0,40,0,0,0,0,40,35,10,25,20,45,35,25,50,35,30,30,35,55,65,65,25,30,35,60,60,15,20,10,40,15,5,5,25,20,35,20,45,25
1019,842,Luís Silva,16,21,GK,35,30,35,10,50,30,25,25,5,60,40,15,30,60,60,60,20,55,30,45,10,20,45,60,10,65,10,25,20,15,15,50,65,20,35,40,45,5,15,5,15,5,0,0,0,0,0,0,0,0,0
1020,842,Luís Silva,16,18,GK,30,30,35,15,20,35,25,45,5,35,45,35,25,25,40,30,30,35,15,65,20,55,55,30,5,20,5,35,20,15,15,30,50,10,50,60,20,15,40,35,10,5,0,0,0,0,0,0,0,0,0
1021,842,Luís Silva,15,23,MC,0,35,35,20,0,0,0,0,50,0,0,0,20,0,0,0,0,70,20,25,30,20,35,85,40,15,30,25,25,15,50,60,55,5,5,50,60,25,15,15,15,35,10,10,15,25,15,30,10,15,10
1022,842,Luís Silva,15,26,DC,0,35,40,35,0,0,0,0,30,0,0,0,35,0,0,0,0,35,40,40,35,35,40,55,20,35,25,45,45,30,40,45,40,35,40,40,35,40,40,25,30,30,25,35,25,30,40,25,35,50,40
1023,842,Luís Silva,15,28,GK,35,35,35,15,50,30,40,25,5,40,35,20,35,60,60,50,25,50,25,65,20,55,30,90,10,50,10,45,20,15,20,40,40,20,35,60,50,10,15,15,15,10,0,0,0,0,0,0,0,0,0
1024,844,Samuel Kozlovský,44,,"DL, WBL",0,50,55,40,0,0,0,0,45,0,0,0,60,0,0,0,0,60,50,40,45,55,70,80,50,35,60,45,40,45,45,70,70,40,35,75,70,35,30,5,40,45,25,50,40,65,35,5,20,45,60
1025,845,Marcel Krajewski,43,,"DR, WBR",0,50,60,50,0,0,0,0,45,0,0,0,55,0,0,0,0,55,55,60,40,55,45,65,55,25,55,45,60,25,60,60,50,65,55,70,65,60,55,35,50,45,30,55,50,30,55,50,60,55,50
1026,846,Lirim Kastrati,55,61,AMR,0,50,65,40,0,0,0,0,30,0,0,0,35,0,0,0,0,65,50,55,30,50,35,80,45,15,75,20,40,50,60,85,60,55,45,85,90,65,40,15,40,55,20,55,60,55,35,55,40,15,30
1027,846,Lirim Kastrati,53,61,"DR, DC, WBR",0,55,60,50,0,0,0,0,45,0,0,0,45,0,0,0,0,75,65,65,45,50,45,60,45,40,55,60,60,35,65,65,65,50,50,55,65,70,45,40,40,55,40,55,55,45,55,50,35,50,65
